2021-07-02 20:39:17,726 | INFO  | main:o.s.b.w.s.c.ServletWebServerApplicationContext:290 | Root WebApplicationContext: initialization completed in 877 ms
2021-07-02 20:39:18,387 | INFO  | main:c.a.d.p.DruidDataSource:930 | {dataSource-1} inited
2021-07-02 20:39:18,507 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8080"]
2021-07-02 20:39:18,519 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:220 | Tomcat started on port(s): 8080 (http) with context path ''
2021-07-02 20:39:18,528 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:61 | Started SpringbootmybatisplusApplication in 2.065 seconds (JVM running for 2.694)
2021-07-02 20:39:30,935 | INFO  | http-nio-8080-exec-1:o.a.c.c.C.[.[.[/]:173 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-02 20:39:30,936 | INFO  | http-nio-8080-exec-1:o.s.w.s.DispatcherServlet:525 | Initializing Servlet 'dispatcherServlet'
2021-07-02 20:39:30,937 | INFO  | http-nio-8080-exec-1:o.s.w.s.DispatcherServlet:547 | Completed initialization in 1 ms
2021-07-02 21:39:56,047 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:55 | Starting SpringbootmybatisplusApplication using Java 1.8.0_102 on PC-20201216GNIR with PID 3888 (E:\workspace\spring-boot-mybatisplus1\target\classes started by Administrator in E:\workspace\spring-boot-mybatisplus1)
2021-07-02 21:39:56,051 | INFO  | main:c.j.s.SpringbootmybatisplusApplication:659 | No active profile set, falling back to default profiles: default
2021-07-02 21:39:56,579 | INFO  | main:o.s.d.r.c.RepositoryConfigurationDelegate:132 | Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2021-07-02 21:39:56,593 | INFO  | main:o.s.d.r.c.RepositoryConfigurationDelegate:201 | Finished Spring Data repository scanning in 10 ms. Found 0 JDBC repository interfaces.
2021-07-02 21:39:56,966 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:108 | Tomcat initialized with port(s): 8080 (http)
2021-07-02 21:39:56,973 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8080"]
2021-07-02 21:39:56,973 | INFO  | main:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2021-07-02 21:39:56,974 | INFO  | main:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-02 21:39:56,975 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | An older version [1.2.27] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.30]
2021-07-02 21:39:56,975 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | Loaded Apache Tomcat Native library [1.2.27] using APR version [1.7.0].
2021-07-02 21:39:56,975 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true], UDS [true].
2021-07-02 21:39:56,976 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2021-07-02 21:39:56,978 | INFO  | main:o.a.c.c.AprLifecycleListener:173 | OpenSSL successfully initialized [OpenSSL 1.1.1k  25 Mar 2021]
2021-07-02 21:39:57,040 | INFO  | main:o.a.c.c.C.[.[.[/]:173 | Initializing Spring embedded WebApplicationContext
2021-07-02 21:39:57,040 | INFO  | main:o.s.b.w.s.c.ServletWebServerApplicationContext:290 | Root WebApplicationContext: initialization completed in 934 ms
2021-07-02 21:39:57,265 | INFO  | main:o.a.c.c.StandardService:173 | Stopping service [Tomcat]
2021-07-02 21:39:57,281 | INFO  | main:o.s.b.a.l.ConditionEvaluationReportLoggingListener:136 | 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
